;FA;TA;BH
359;0,17551975443914342;0,11106092471324293;0,07843802991604899
360;0,5449889014951499;0,5557985810393047;0,5749527130882557
361;0,8014055551907407;0,7997219307249077;0,6015666600289717
362;-0,19688723372418823;-0,17258996788964462;-0,26376088888930066
363;-0,33080364050205857;-0,14378220170179093;-0,3050630195271609
364;0,5926231520246237;0,6209573478687184;0,5299866775864496
365;-0,2955836469312365;-0,1856370069452638;-0,29117779898351853
366;-0,0652491656395516;0,08663996704885372;-0,20494970465341894
367;-0,005454849136969671;-0,1033802412306516;0,12748524728644167
368;0,3975527786386338;0,3675771639967041;0,2568250217774029
369;0,142158370268702;0,1646252278229934;0,08949713684091996
370;0,25645692836006995;0,2537452754357272;0,2112847511979787
371;0,3414256569554005;0,3556513199958456;0,30142492732855153
372;0,1075919191471476;0,2244663242925636;0,028262983693609658
373;0,16761302982434043;0,14172259691896785;0,12060932410529546
374;-0,16270711351504347;-0,06411111290102194;-0,20025540241389114
375;-0,07716614816534102;-0,1003544709206886;-0,008801515616324439
376;0,09188175660515303;0,021575016198304132;-0,08966734589819737
377;0,3124395185724557;0,3869015287894523;0,1709846836103835
378;0,7423847288072029;0,7465250486245183;0,578691756142477
379;0,8429227602824393;0,8446752797416474;0,8996501009989066
380;0,9056268357397462;0,9972145276995946;0,8737609924079724
381;-0,05244720838681628;-0,08942230497446403;-0,16206631519066647
382;0,4591816279779843;0,45206049267470927;0,27227973916355047
383;0,36319329168095404;0,3271874024910028;0,356644554673395
384;0,771185827449893;0,7736892878972208;0,6240376158859898
385;0,33434365859128473;0,23081898754533542;0,061929537699344034
386;0,41894483306521085;0,4522007612557603;0,2513768545332861
387;0,06840680225851678;0,06946469340013557;0,0048926517347047645
388;0,23234318194943748;0,15401849170936552;0,09937613885169069
389;0,12659733053227928;0,13361735225794347;0,47552376994061635
390;0,5305359084177765;0,5419944348258787;0,4073818903632287
391;-0,09040974145108348;-0,062443622756803305;-0,1540980929287821
392;0,595522978708187;0,5932715172020138;0,35414501747286475
393;0,5642103597090866;0,5694012555936822;0,40157111233682447
394;0,03362973019847359;0,12232389610386317;0,028966254748884614
395;0,31750385639869494;0,3161136730307334;0,2843901752213727
396;0,34523164499328535;0,3589010319614513;0,21225245604720153
397;0,6272463181535956;0,7417151823410856;0,626928408812628
398;0,5090503908939763;0,487963911696247;0,2723057212013416
399;0,4153868532217777;0,4237483763720095;0,3725758313214101
400;0,12296225535416916;0,10882584287842897;0,030118470392507004
401;-0,14591559108494076;0,07953633549084436;-0,23316180811658657
402;0,10619023656142224;0,09434748604138139;0,037529447218505374
403;0,43225446557553393;0,43862521304137636;0,22567197581168266
404;0,3276290529358433;0,31715441402240047;0,30244290718150485
405;0,34863248148208537;0,33779930984001166;0,19566109885387614
406;0,288141753442819;0,3098020844798245;0,22814217566010978
407;-0,3264292070467208;-0,19796483581054541;-0,3785212694006895
408;0,5666430779460353;0,5825500363821228;0,4071189786340015
409;0,17607264428880376;0,2577495239276487;0,04960352498097677
410;0,5704971272060267;0,5864977859936839;0,7225900187243384
411;0,17961611074713246;0,10709830925640611;0,16791396637636455
412;-0,18654609233144154;-0,17946733984743685;-0,1596444624373303
413;-0,0838474754817848;0,009436754438690142;0,03639012100340889
414;-0,22302916423447475;-0,11770009127820463;-0,18998779532813428
415;0,6277170021839461;0,6205816027062511;0,15806441896971557
416;0,019664328497802298;0,04457765041283637;0,08066622076728223
417;0,41929097721222736;0,3868267260639885;0,46849467974798076
418;0,2529918033425224;0,2509678000335881;0,358772644498251
419;-0,03664518570114924;0,04792117604330974;-0,12938064837257077
420;-0,21577305333406774;-0,103520315474568;-0,02667468608997701
421;0,6072883639365446;0,6232824523014001;0,5135761344927136
422;0,49246328659072136;0,45650261420707455;0,49088090049931077
423;0,043021704957502856;0,10790832127061342;-0,0631355341420804
424;0,4830723468677061;0,4936239480868417;0,36937402836414435
425;0,7846301871753298;0,7685120887329883;0,8501042712041119
426;0,5635154544849106;0,5926002382996686;0,6781073514959542
427;0,6254216736035272;0,6391347591272684;0,3738198417156037
428;-0,26726237935428676;-0,1027990564668685;-0,18076770072611156
429;1,2376731283816162;1,2274670023534062;1,2480366639610319
430;0,3422123215597372;0,3474742974955234;0,26849985362746204
431;0,5836107385265246;0,587994313691843;0,5593421766691316
432;0,8619130691530953;0,8565744973477114;0,7634286197020381
433;0,25120288294318655;0,24401408114748888;0,3347343018608244
434;0,5222780097009022;0,5055684580046977;0,5241577782234285
435;-0,506926634616018;-0,35985773232428003;-0,5108450974686097
436;0,5980115132708917;0,5593034278243034;0,5234712183695364
437;0,31838658203284653;0,33241343456556816;0,09389383654452416
438;-0,06204166311012245;-0,033122845334031;-0,02311983490624766
439;-0,029037508310402402;0,10419116062161447;-0,04511260682578295
440;0,25427331111660245;0,23428528951939845;0,21880090659636753
441;0,16694735215279047;0,14620641179747593;0,14857794122739199
442;0,46419292902656256;0,48117111011947566;0,3196435081988983
443;0,49835132063767773;0,5374696236421022;0,4220664885143939
444;-0,08931789075732743;0,14432419931264132;-0,142404270042853
445;0,4184110329024328;0,4132313181992481;0,2746501980944989
446;0,462381878584142;0,3089138528736508;0,229105296445873
447;-0,2586511305052926;-0,15156516438948264;-0,1921793313444411
448;0,5767016445279523;0,5669473994495242;0,4874806755129491
449;-0,22295459589212588;-0,00012735286019580804;-0,26520205470791075
450;0,2939699957928696;0,318141109535777;0,2525819771298147
451;0,3600727086511848;0,34546368837885083;0,42805932182940093
452;0,7329672923740044;0,7397451364771087;0,7376545964475607
453;0,176451184109662;0,27677035837239583;0,17628623654683523
454;0,01576651616399449;-0,06614993195378989;0,05686188774418904
455;0,1700613838126764;0,15263170705496715;0,32295275650372024
456;0,3769818222897466;0,3845025323852527;0,5266903944667023
457;0,16314683425856136;0,2250422705238563;0,054190442812402824
458;0,7289516740218375;0,775654258286165;0,6129153805775344
459;0,3823681158365389;0,3243582896592836;0,33402668281820486
460;-0,16188839463437754;-0,12275118766208981;-0,17361222774501356
461;0,20362294519833649;0,1859389916586931;0,14679217842483622
462;0,36270639505750224;0,2597529214316554;0,426677418435454
463;0,13621413249681025;0,18646908789086813;0,17432671334961153
464;0,6861177324363824;0,7072765847617155;0,6040420607536182
465;0,09986721322835738;0,13230892964156898;-0,03179580033520954
466;0,0900108708498436;0,1707251973547867;-0,0750917824620485
467;0,35447498829697055;0,3953223130680206;0,29535024250995373
468;0,46444576714115426;0,45638807232175016;0,5067454309658007
469;0,1916943752699625;0,13123642681530623;0,10199973925586156
470;0,16388992769635086;0,16452960012970425;0,0806948387718758
471;0,5855042324660378;0,6008357638615042;0,6173511576137877
472;0,46038437957719036;0,49638771956865757;0,25959508238173096
473;0,26227804263027893;0,28522847077549995;0,07781584898070527
474;0,6342356874508267;0,5989648389430487;0,6023437007885
