Dates;Canada;USA;France;Germany;UK;Australia;Hong Kong;Japan;Belgium;Switzerland;Poland;Russia;South Africa;China;India;South Korea;Greece;Brazil;Hungary;Czech Republic
09.06.1981;;8,8484;;;;;;;;;;;;;;;;;;
10.06.1981;;8,8719;;;;;;;;;;;;;;;;;;
11.06.1981;;8,9678;;;;;;;;;;;;;;;;;;
12.06.1981;;8,9503;;;;;;;;;;;;;;;;;;
15.06.1981;;8,9584;;;;;;;;;;;;;;;;;;
16.06.1981;;8,8605;;;;;;;;;;;;;;;;;;
17.06.1981;;8,9389;;;;;;;;;;;;;;;;;;
18.06.1981;;8,8263;;;;;;;;;;;;;;;;;;
19.06.1981;;8,8685;;;;;;;;;;;;;;;;;;
22.06.1981;;8,8471;;;;;;;;;;;;;;;;;;
23.06.1981;;8,941;;;;;;;;;;;;;;;;;;
24.06.1981;;8,8947;;;;;;;;;;;;;;;;;;
25.06.1981;;8,9048;;;;;;;;;;;;;;;;;;
26.06.1981;;8,888;;;;;;;;;;;;;;;;;;
29.06.1981;;8,8431;;;;;;;;;;;;;;;;;;
30.06.1981;;9,05;;;;;;;;;;;;;;;;;;
01.07.1981;;8,9507;;;;;;;;;;;;;;;;;;
02.07.1981;;8,8727;;;;;;;;;;;;;;;;;;
03.07.1981;;8,8727;;;;;;;;;;;;;;;;;;
06.07.1981;;8,7851;;;;;;;;;;;;;;;;;;
07.07.1981;;8,8452;;;;;;;;;;;;;;;;;;
08.07.1981;;8,8507;;;;;;;;;;;;;;;;;;
09.07.1981;;8,9183;;;;;;;;;;;;;;;;;;
10.07.1981;;8,9231;;;;;;;;;;;;;;;;;;
13.07.1981;;8,9417;;;;;;;;;;;;;;;;;;
14.07.1981;;8,9424;;;;;;;;;;;;;;;;;;
15.07.1981;;8,9838;;;;;;;;;;;;;;;;;;
16.07.1981;;8,99;;;;;;;;;;;;;;;;;;
17.07.1981;;9,019;;;;;;;;;;;;;;;;;;
20.07.1981;;8,8783;;;;;;;;;;;;;;;;;;
21.07.1981;;8,852;;;;;;;;;;;;;;;;;;
22.07.1981;;8,7686;;;;;;;;;;;;;;;;;;
23.07.1981;;8,7872;;;;;;;;;;;;;;;;;;
24.07.1981;;8,8603;;;;;;;;;;;;;;;;;;
27.07.1981;;8,9596;;;;;;;;;;;;;;;;;;
28.07.1981;;8,9072;;;;;;;;;;;;;;;;;;
29.07.1981;;8,9086;;;;;;;;;;;;;;;;;;
30.07.1981;;8,9672;;;;;;;;;;;;;;;;;;
31.07.1981;;8,84;;;;;;;;;;;;;;;;;;
03.08.1981;;8,8103;;;;;;;;;;;;;;;;;;
04.08.1981;;8,9116;;;;;;;;;;;;;;;;;;
05.08.1981;;8,9582;;;;;;;;;;;;;;;;;;
06.08.1981;;8,9561;;;;;;;;;;;;;;;;;;
07.08.1981;;8,896;;;;;;;;;;;;;;;;;;
10.08.1981;;8,9494;;;;;;;;;;;;;;;;;;
11.08.1981;;9,0378;;;;;;;;;;;;;;;;;;
12.08.1981;;9,0075;;;;;;;;;;;;;;;;;;
13.08.1981;;9,0149;;;;;;;;;;;;;;;;;;
14.08.1981;;8,946;;;;;;;;;;;;;;;;;;
17.08.1981;;8,8603;;;;;;;;;;;;;;;;;;
18.08.1981;;8,7853;;;;;;;;;;;;;;;;;;
19.08.1981;;8,811;;;;;;;;;;;;;;;;;;
20.08.1981;;8,8245;;;;;;;;;;;;;;;;;;
21.08.1981;;8,7259;;;;;;;;;;;;;;;;;;
24.08.1981;;8,474;;;;;;;;;;;;;;;;;;
25.08.1981;;8,5166;;;;;;;;;;;;;;;;;;
26.08.1981;;8,4376;;;;;;;;;;;;;;;;;;
27.08.1981;;8,3397;;;;;;;;;;;;;;;;;;
28.08.1981;;8,3782;;;;;;;;;;;;;;;;;;
31.08.1981;;8,94;;;;;;;;;;;;;;;;;;
01.09.1981;;8,9567;;;;;;;;;;;;;;;;;;
02.09.1981;;8,991;;;;;;;;;;;;;;;;;;
03.09.1981;;8,8271;;;;;;;;;;;;;;;;;;
04.09.1981;;8,742;;;;;;;;;;;;;;;;;;
07.09.1981;;8,742;;;;;;;;;;;;;;;;;;
08.09.1981;;8,5898;;;;;;;;;;;;;;;;;;
09.09.1981;;8,6204;;;;;;;;;;;;;;;;;;
